,Property_id,Property_name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1284,5716940,Large bedroom in a designer's house,10421960,Joseph,Trinity-Bellwoods,Private room,80,2,77,15/03/2020,1.33,2,362
1285,5716954,"670 sqf, 223 sqm basement, dry & cozy, loft like.",10421960,Joseph,Trinity-Bellwoods,Entire home/apt,140,2,112,8/08/2020,2.74,2,365
1286,5724081,Modern spacious High Park apartment,29678468,Andrea,High Park North,Entire home/apt,100,2,8,17/05/2016,0.12,1,0
1287,5738406,Cosy 3 Bed Semi-Detached Home,29760150,Rose & Joshua,Danforth,Entire home/apt,150,3,1,25/07/2015,0.02,1,0
1288,5746615,Modern Designer Flat with Rooftop Loungers,9187370,Maya,Moss Park,Entire home/apt,220,2,130,28/08/2020,3.89,1,41
1292,5755164,"Bloordale home by shops, cafés, TTC",29855613,Melanie,Dufferin Grove,Entire home/apt,199,4,15,14/08/2019,0.24,1,252
1293,5756051,"Family Friendly 4BR House, close to Eaton Centre",1704172,Vanessa,Church-Yonge Corridor,Entire home/apt,380,12,85,10/08/2020,1.34,2,217
1294,5758430,Beautiful Condo at 300 Front St,29871967,Vinny,Waterfront Communities-The Island,Entire home/apt,125,3,459,1/09/2020,6.91,1,295
1296,5761422,Beautiful Family Home,6851194,Kyle,Danforth East York,Entire home/apt,175,2,7,27/12/2016,0.11,1,0
1297,5770940,Poetry Inspired Retreat in the Heart of Toronto,29938723,Dana,Moss Park,Private room,150,2,70,22/08/2019,1.12,1,82
1301,5783911,Upper Beach Place - 8 Bedroom House (sleeps 18),377846,Nick & Nena,East End-Danforth,Entire home/apt,799,14,14,2/09/2019,0.22,10,344
1302,5785794,Arts-centric House Downtown Toronto,30017611,Angela,Waterfront Communities-The Island,Private room,90,7,233,27/08/2020,3.63,2,156
1305,5791262,Lovely Room! 5 min to Roncesvalles/Parkdale/DuWest,5453740,Natalie,Roncesvalles,Private room,50,2,10,29/09/2018,0.37,1,0
1307,5805424,Heritage Townhome 2 - On The Park!,19117749,Joe,Waterfront Communities-The Island,Entire home/apt,104,2,264,21/08/2020,4.25,3,334
1308,5805635,Spacious Townhouse,30120508,Wes,Waterfront Communities-The Island,Entire home/apt,266,2,42,28/04/2019,0.66,1,0
1309,5805942,Great condo in the heart of Toronto,25757226,Joao Paulo,Waterfront Communities-The Island,Entire home/apt,149,2,44,8/03/2017,0.67,1,0
1313,5813814,"Midtown jewel, minutes from subway",30165868,Ruth,Rosedale-Moore Park,Private room,95,1,120,1/11/2019,1.85,1,0
1314,5821658,Beautiful Light Filled Family Home,5625222,Sheila,Dovercourt-Wallace Emerson-Junction,Entire home/apt,220,14,8,29/12/2019,0.13,1,313
1317,5831961,Charming Heritage Building,14552308,Danielle,Corso Italia-Davenport,Private room,42,3,3,22/06/2015,0.05,1,0
1318,5833038,Stylish Condo with Lake View,10565942,Babak,Moss Park,Entire home/apt,124,1,6,22/07/2016,0.09,1,0
1320,5833586,CHEAP in Eastside downtown,2208107,Christopher,Regent Park,Entire home/apt,55,1,2,2/05/2015,0.03,1,0
1322,5834256,Awesome 3 BDR Home With Great Yard!,30284623,James,Little Portugal,Entire home/apt,179,1,3,13/08/2019,0.12,1,0
1324,5835946,Alluring Suite for Your Luxury Stay,30294822,Media,Waterfront Communities-The Island,Entire home/apt,204,1,50,8/09/2019,0.78,1,341
1325,5838099,Charming 4-Bedroom House in Rosedale (Yonge & St. Clair),30308769,Lisa,Rosedale-Moore Park,Entire home/apt,150,2,5,16/08/2019,0.08,1,0
1327,5848571,Beautiful 1 Bedroom (2 baths) Waterfront Condo,30365763,Monique,Waterfront Communities-The Island,Entire home/apt,150,2,7,11/09/2016,0.11,1,0
1329,5856479,Stylish Home in Trendy Neighborhood,2771272,Michelle,Dufferin Grove,Entire home/apt,200,5,4,11/09/2019,0.06,3,257
1330,5857536,"Toronto, purple bedroom near subway + parking*",22737400,Carolina & Nay,Runnymede-Bloor West Village,Private room,49,1,54,11/05/2019,0.83,2,245
1331,5861165,AMAZING VIEW Cultural Oasis,28754691,Luke,Niagara,Entire home/apt,250,2,6,10/10/2016,0.09,1,0
1332,5862723,Luxury One Bedroom @The Distillery,30441280,Tina,Waterfront Communities-The Island,Entire home/apt,235,29,17,28/05/2020,0.27,2,364
1333,5862788,Apartment in the heart of GreekTown (Pape Station),14921106,Mathilde,Danforth,Entire home/apt,79,2,5,3/12/2017,0.14,1,0
1334,5868688,Gorgeous Sunroom with a killer view,14327586,Heidi And Paul,South Parkdale,Private room,45,1,24,5/10/2015,0.37,2,0
1335,5869076,Free Parking 2BD Queen St. East,30474530,Bissa,South Riverdale,Entire home/apt,200,14,216,31/03/2020,3.29,1,345
1336,5879122,Lakeside home,30530063,Maria,Guildwood,Entire home/apt,69,1,317,15/03/2020,4.84,1,252
1337,5884262,One person apartment in The Beach,30557775,Russell,The Beaches,Entire home/apt,85,1,1,12/10/2015,0.02,1,0
1338,5884597,Friendly Space in the Heart of Toronto,284529,Delia,Annex,Private room,35,90,19,30/07/2019,0.85,2,151
1339,5891077,Woodbine Station Condo,30593040,Robin,Woodbine Corridor,Entire home/apt,100,28,55,30/09/2017,1.11,6,150
1340,5898448,Beautiful Beach Home,22687896,Malathy,The Beaches,Entire home/apt,250,2,1,27/07/2015,0.02,1,0
1341,5900597,On subway line/15min walk to Beach,11494010,Adam&Tina,Woodbine-Lumsden,Private room,70,7,1,3/05/2016,0.02,1,0
1342,5903111,Quiet spot in the heart of the city,30658788,Monisa,Church-Yonge Corridor,Entire home/apt,185,3,1,24/04/2016,0.02,1,0
1343,5904291,"★ Downtown 3 Beds 2 Baths @ Harbour, Union ★",187320,Downtown Suite Living,Waterfront Communities-The Island,Entire home/apt,116,29,8,5/03/2020,0.24,13,233
1344,5917524,Bright spacious apartment uptown,16748645,Wafa,Lawrence Park South,Entire home/apt,111,2,140,21/08/2020,2.14,1,316
1346,5922059,"Cozy Bedroom @ York University, Toronto",30753730,Jeishan,York University Heights,Private room,51,1,21,25/06/2020,0.32,13,360
1347,5923285,"Snug BR @ York University, Toronto",30753730,Jeishan,York University Heights,Private room,52,1,27,19/04/2020,0.41,13,315
1348,5926311,East end TO Danforth subway,30771781,Karla,Danforth East York,Entire home/apt,98,3,18,29/09/2019,0.32,1,0
1350,5928667,123 Edgewood Ave,9266782,Adrienne,Woodbine Corridor,Entire home/apt,114,1,10,26/08/2017,0.16,2,0
1351,5930081,Spacious apartment near Yonge-Bloor,13284175,Shaama,Church-Yonge Corridor,Entire home/apt,150,1,3,2/08/2016,0.05,1,0
1352,5932430,Beautiful House in Junction,1102328,Isil,Dufferin Grove,Entire home/apt,190,3,7,19/08/2019,0.11,1,0
1353,5933306,PRIME DOWNTOWN LOCATION,1301725,Gisella & Cesar,Bay Street Corridor,Entire home/apt,146,3,13,30/07/2017,0.2,1,315
1355,5939556,"Great Location+Parking, Modern 1BD",5211291,Erin,South Parkdale,Entire home/apt,145,1,2,19/07/2015,0.03,1,0
1356,5940301,"Luxury City Townhouse,  Riverdale / Leslieville",8880710,Lisa,North Riverdale,Entire home/apt,200,28,5,25/03/2020,0.27,1,144
1358,5942736,Authentic artist loft. open concept 16' ft ceiling,879198,Damon,South Riverdale,Entire home/apt,278,2,43,6/09/2020,0.82,1,157
1359,5944041,New home steps from transit & shops,29443156,Lana,Bedford Park-Nortown,Entire home/apt,250,1,10,24/08/2016,0.16,1,0
1360,5944987,Private and Quiet Room in Toronto,22239541,Jerome,Parkwoods-Donalda,Private room,80,1,2,28/09/2016,0.04,1,364
1363,5955539,Cozy OneBedroom Basement Apartment,8165163,Kira And Ed,Humewood-Cedarvale,Entire home/apt,70,30,60,21/04/2020,0.94,1,248
1364,5959077,Downtown Cityview,30551517,Vahan,Waterfront Communities-The Island,Entire home/apt,385,2,315,14/03/2020,4.78,2,39
1365,5960293,Triple Bunk Room @ York University & near Subway,30753730,Jeishan,York University Heights,Private room,60,1,27,7/01/2020,0.42,13,365
1367,5965950,Gorgeous Renovated Victorian Roncesvalles Village,7845372,Rosalinda,Roncesvalles,Entire home/apt,325,2,11,2/09/2020,0.8,2,283
1369,5970178,Gorgeous Suite In Downtown Toronto,30992558,Daniel,Waterfront Communities-The Island,Entire home/apt,564,4,1,30/04/2015,0.02,1,0
1370,5973539,Mid-Town Family Home,31011108,Anne,Mount Pleasant East,Entire home/apt,249,4,16,21/08/2020,0.26,1,75
1372,5977148,3 Bdrm + playrm lovely family home!,31029991,Nicola,Little Portugal,Entire home/apt,100,7,2,20/08/2016,0.04,1,0
1373,5979207,Large downtown studio in Yorkville!,19107482,Zeenat,Bay Street Corridor,Entire home/apt,99,2,2,2/09/2017,0.03,2,0
1374,5989531,Heart of Toronto Near The Stars!,6573767,Aris,Annex,Entire home/apt,107,1,8,31/08/2015,0.13,1,0
1375,5991720,Townhouse Condo Downtown Toronto,14135487,Ann,Niagara,Entire home/apt,150,2,2,21/07/2015,0.03,1,0
1376,5999578,Quaint Victorian Rowhouse Downtown Toronto,31146334,Kelly,Regent Park,Private room,85,1,229,15/03/2020,3.71,1,66
1378,6001793,"Waterfront, New Building near Union",24407116,Adrian,Waterfront Communities-The Island,Entire home/apt,99,2,10,7/09/2015,0.16,1,0
1379,6006017,Modern Spacious High Park 2 Bedroom,19400280,Serge And Adriana,High Park-Swansea,Entire home/apt,90,7,4,13/12/2015,0.06,1,0
1382,6014387,Beautiful Split-Level Flat,1410677,Robert ('R.J.'),Little Portugal,Entire home/apt,150,5,3,6/06/2018,0.05,3,0
1383,6017439,"Sunny Bedroom @ York University, Toronto",30753730,Jeishan,York University Heights,Private room,52,1,37,20/01/2020,0.58,13,328
1385,6031000,Stylish and spacious loft apartment,21179377,J.J.,Dovercourt-Wallace Emerson-Junction,Entire home/apt,93,2,37,1/12/2019,0.57,1,0
1386,6032221,Executive home in prestigious area,22899771,Christine,St.Andrew-Windfields,Entire home/apt,900,5,4,30/06/2020,0.08,1,364
1387,6047019,Yonge and Bloor Studio Apartment,31383165,Crystal,Church-Yonge Corridor,Entire home/apt,153,1,31,8/09/2019,0.59,2,90
1388,6054403,"Parkdale, Toronto- Victorian Home",2216736,Vanessa,South Parkdale,Entire home/apt,239,2,89,23/08/2020,1.37,1,231
1389,6056087,Downtown Toronto 2 bdrm/2bath,2260447,David,Bay Street Corridor,Entire home/apt,150,30,6,22/06/2018,0.1,3,352
1390,6056440,College Park :2Bd+2bth + Free parking,19309556,Arjun,Bay Street Corridor,Entire home/apt,149,5,124,31/08/2020,2.54,1,300
1391,6061201,Large Room in Roncesvalles Flat -100’s of reviews!,6141240,Elliot,Roncesvalles,Private room,75,2,128,1/01/2019,1.96,3,0
1392,6063858,JNB - LOFT in Central Downtown,4356799,T.,Waterfront Communities-The Island,Entire home/apt,169,1,173,23/08/2020,2.66,17,229
1393,6064716,Quiet Clean Rm near Dufferin Subway,31479105,Sandra,Dufferin Grove,Private room,50,3,51,30/08/2020,0.84,1,363
1394,6065820,Private apartment near park.,17603603,Andrew,High Park-Swansea,Entire home/apt,99,3,96,4/07/2020,1.49,1,67
1396,6076136,"Walker's dream, a central apartment",31538659,Luis & Nee Mun,Waterfront Communities-The Island,Entire home/apt,99,3,110,31/07/2020,2.11,2,157
1399,6078984,Cosy Edwardian B&B in Upper Beach,22686317,Lois,East End-Danforth,Private room,99,1,40,1/01/2020,0.66,1,86
1400,6085633,Great Pan Am location!,29855544,Deki,Weston,Private room,500,2,1,3/08/2015,0.02,1,363
1401,6085693,Safe & Sound in the City,21267452,Jaci,Mount Pleasant East,Entire home/apt,101,3,112,17/11/2019,1.73,1,344
1402,6086403,Private apartment - Pets Welcome!,11423032,Arni And Beth,Clanton Park,Entire home/apt,100,3,56,30/04/2018,0.88,1,0
1403,6089603,Traveling abroad? Welcome to Canada,31596252,Bern,Cliffcrest,Entire home/apt,550,1,1,28/09/2015,0.02,1,0
1404,6090076,Amazing View in Downtown Penthouse,20818366,Conal,Waterfront Communities-The Island,Private room,92,2,9,25/10/2015,0.14,1,0
1405,6090639,Cozy Studio Apt at Dufferin Subway,20771745,Sue,Dovercourt-Wallace Emerson-Junction,Entire home/apt,75,28,145,28/03/2020,2.21,1,215
1406,6091034,3 BR Home in Upper Beaches/wireless,31608498,Camille,East End-Danforth,Entire home/apt,130,3,45,8/01/2020,0.72,1,283
1407,6091145,Leslieville Living,31610747,Iain,South Riverdale,Private room,50,5,1,1/06/2015,0.02,1,0
1408,6092042,Stunning Condo @ the Heart of Toronto (w/ Parking),133571599,Pallavi,Waterfront Communities-The Island,Entire home/apt,98,3,125,1/03/2020,1.93,1,0
1409,6092208,Rooftop Oasis in Trendy Parkdale,22822269,Blake,Little Portugal,Entire home/apt,495,7,45,26/06/2019,0.7,1,365
1410,6093467,"Eclectic, Victorian 1 bedroom",31623208,Christina,Moss Park,Entire home/apt,95,2,29,16/09/2018,0.45,1,0
1412,6097682,Harborfront Penthouse/Gorgeous View,31624740,Shaps,Waterfront Communities-The Island,Entire home/apt,186,15,5,1/01/2018,0.08,1,129
1413,6099507,CENTURY HOME-EXCELLENT LOCATION,27042301,Ayelet,Annex,Entire home/apt,295,3,8,21/07/2018,0.13,1,0
1414,6100731,Charming and Private Retreat,31656406,Lauren & Shawn,High Park North,Entire home/apt,95,2,163,13/03/2020,2.65,1,344
1421,6107151,Looking for a 6 month rental in Toronto?,8144668,Shikha,Waterfront Communities-The Island,Entire home/apt,129,180,4,17/09/2016,0.08,1,0
1424,6128931,4-bed family home - Longbranch,31796094,Josephine,Long Branch,Entire home/apt,250,4,11,24/08/2019,0.22,1,90
1425,6131812,Private lakefront house in Toronto,27257989,Patricia,Long Branch,Entire home/apt,245,4,26,19/06/2019,0.41,1,248
1426,6134073,Great room in trendy Ossington area,11188682,Kelly,Dovercourt-Wallace Emerson-Junction,Private room,80,1,21,25/09/2016,0.32,1,0
1427,6138742,Stately Forest Hill home for female and/or student,31845764,Barbara,Forest Hill South,Private room,40,2,1,19/11/2019,0.1,1,313
1428,6140766,"It's got Charm, Space & Comfort",29038344,Carol,Little Portugal,Entire home/apt,179,5,73,3/08/2019,1.14,1,365
1429,6140939,1200 sf condo with fantastic view,31855246,Gj,Willowdale East,Entire home/apt,170,7,30,26/10/2019,0.48,1,313
1431,6149212,TORONTO HOME FOR RENT,11023940,Jack,Annex,Entire home/apt,295,5,8,10/09/2018,0.13,1,0
1432,6154561,Cozy private room downtown Toronto,74582,Neil,University,Private room,62,1,276,9/09/2020,4.27,4,338
1435,6157127,"Spacious, central apartment on 2 floors with deck",3790754,Simona,Dovercourt-Wallace Emerson-Junction,Entire home/apt,175,14,1,1/08/2016,0.02,1,79
1436,6166015,Downtown Toronto House - (Christie and Bloor),31988627,Pamela,Dovercourt-Wallace Emerson-Junction,Entire home/apt,399,10,5,25/07/2017,0.1,1,0
1437,6167534,Private Suite - Walk to Everything!,10718839,Doug,Trinity-Bellwoods,Entire home/apt,99,2,182,3/08/2020,2.84,1,187
1439,6169312,Right on the Beach!,146076,Nathaniel,The Beaches,Entire home/apt,125,1,10,22/07/2018,0.15,1,0
1440,6169759,PRIVATE ROOM IN A BEAUTIFUL HOME,29389698,Janvier,East End-Danforth,Private room,50,2,12,1/02/2019,0.18,4,175
1441,6170154,Charming Apt 2 Min Subway/sleeps 4,30654608,David,Dufferin Grove,Entire home/apt,63,2,296,24/08/2020,4.57,4,66
1442,6171161,COZY ROOM IN A BEAUTIFUL HOME,29389698,Janvier,East End-Danforth,Private room,45,3,1,8/11/2018,0.04,4,0
1443,6178895,Stunning views in the heart of Downtown Toronto,24519005,Zoheir,Waterfront Communities-The Island,Entire home/apt,199,3,70,20/03/2020,1.08,6,9
1445,6181226,"Bright Bedroom @ York University, Toronto",30753730,Jeishan,York University Heights,Private room,52,1,32,14/09/2019,0.49,13,315
1446,6182571,Cozy House In Heart Of TO,12548610,Kyle,Annex,Entire home/apt,140,1,6,13/08/2015,0.09,1,0
1447,6182716,Relax in a Serene and Modern Basement Apartment,1288588,Alexa,Annex,Entire home/apt,110,3,165,21/08/2020,2.57,1,363
1448,6184196,One-of-a-kind Penthouse Suite w Pkg,32076724,Niki,Bayview Village,Entire home/apt,98,365,4,4/08/2015,0.06,1,52
1449,6185463,Charming Cottage (Studio) With Separate Entrance,21339853,Brian,South Riverdale,Entire home/apt,136,2,108,2/09/2020,1.68,1,326
1450,6185744,Perfect Downtown Condo w/ Free Parking,21023651,Natalia,Niagara,Entire home/apt,72,28,297,22/12/2019,4.64,3,31
1451,6195276,Beautiful Minimal Apt by Park!,27107986,Sarah,Niagara,Entire home/apt,100,3,26,18/10/2017,0.4,1,0
1452,6196536,Cosy Room in Lovely Leslieville,30221116,Catherine,Greenwood-Coxwell,Private room,45,2,161,31/03/2020,2.58,1,357
1453,6198704,SUB PENTHOUSE MILLION$ VIEW FOR DISCERNING GUESTS,4426242,Adam,Waterfront Communities-The Island,Entire home/apt,207,2,238,3/09/2020,3.67,2,158
1454,6199020,Bachelor in quaint T-dot 'hood,4071040,Christina,Humewood-Cedarvale,Private room,49,7,1,16/10/2015,0.02,1,0
1455,6207209,Toronto Mid-Century Modern Pad: Sanitized & Ready,1200367,Grace,Dovercourt-Wallace Emerson-Junction,Entire home/apt,155,7,30,26/08/2020,0.51,4,313
1456,6207964,Unique Artist Loft in Corktown/Downtown East,7272357,Sam,Moss Park,Entire home/apt,76,2,25,6/08/2017,0.5,2,0
1457,6208484,COZY ROOM in the WEST END,22416170,Jonathan,Dufferin Grove,Private room,73,2,7,29/02/2020,0.12,2,180
1458,6208875,Modern 1 Bed+Shower-Union Station/ CN Tower/ ACC,28657066,Erin,Waterfront Communities-The Island,Private room,70,1,59,3/12/2017,0.93,1,0
1459,6210347,AWESOME VIEW  homestay for students,20624389,Bern,Lansing-Westgate,Private room,40,31,3,18/05/2016,0.06,3,0
1461,6214704,Condo in Trendy King West,12339771,Andrew,Waterfront Communities-The Island,Entire home/apt,251,60,186,4/10/2019,2.91,1,23
1462,6214925,Million Dollar City Views in Stylish and Trendy Apartment,31397994,Matt,Bay Street Corridor,Entire home/apt,102,3,477,17/08/2020,7.33,7,54
1463,6215198,Two bedrooms at YorkU wth parking. Walk to subway.,32232649,Quyen & Thang,York University Heights,Private room,70,1,61,8/03/2020,2.15,2,0
1464,6216598,Close to the action!,6425732,Lou,Westminster-Branson,Entire home/apt,99,1,1,3/08/2015,0.02,1,0
1465,6219856,West Queen West dwtn condo,23222750,Chris,Niagara,Entire home/apt,149,5,55,15/12/2019,0.84,1,2
1466,6223083,Sunny Room in Little Italy,5933105,Clare,Palmerston-Little Italy,Private room,33,14,1,1/06/2015,0.02,1,0
1469,6226722,Golden Art Deco Gem,1282883,Naomi,Bay Street Corridor,Entire home/apt,150,2,78,14/08/2020,1.2,1,307
1470,6227042,Beautiful Apartment Downtown Toronto,29824322,Gaziza & Anna,Waterfront Communities-The Island,Entire home/apt,457,3,376,5/03/2020,5.88,2,343
1472,6235486,Downtown Toronto!  Private Rooms in the Annex.,31035870,Joy,Annex,Private room,99,2,31,20/01/2020,1.63,1,365
1473,6235796,Spacious & Comfortable Private Room,32354557,Philip,Greenwood-Coxwell,Private room,75,2,5,7/02/2018,0.08,2,178
1474,6237219,Spacious and Sunny Summer Haven,13854898,Ashley,High Park North,Entire home/apt,85,30,2,26/08/2016,0.03,1,0
1475,6239007,Downtown Brand New Condo Toronto,32379679,Jen,Moss Park,Entire home/apt,130,30,21,20/12/2015,0.32,2,0
1478,6245918,Cozy bachelor,14244176,Analy,Danforth,Private room,70,1,5,5/09/2016,0.08,1,0
1479,6246495,"Sunny Annex Apartment - Bloor, UofT, Yorkville",10270570,Emma,Annex,Entire home/apt,95,5,1,1/07/2017,0.03,1,0
1481,6262182,B&B with FULL Hot Breakfast included,32539776,Ed And Nancy,Morningside,Private room,1000,2,75,8/03/2020,1.23,1,180
1482,6262197,Cozy & Private Apt w/ Parking by Subway,32301919,Andy,Islington-City Centre West,Entire home/apt,135,3,38,29/06/2018,1.06,1,0
1485,6273842,Spacious Apt w/ Rooftop Oasis 3 mins from subway,30654608,David,Dufferin Grove,Entire home/apt,68,4,316,19/08/2020,4.91,4,67
1487,6274443,Unique and great value! Walk up ground floor condo,32609441,Mike,Niagara,Entire home/apt,89,1,209,26/08/2020,3.26,5,0
1488,6276416,"Modern condo , step to subway",13777341,Naz,Mount Pleasant West,Entire home/apt,350,1,2,20/08/2018,0.08,3,342
1489,6276555,LUXURY Oasis Yonge/Eglinton,32621396,Alex And Galina,Lawrence Park South,Entire home/apt,139,7,184,25/05/2020,2.84,3,172
1490,6276955,Seaton Village Apt,4763862,Caitlin,Annex,Entire home/apt,60,1,57,29/08/2018,0.88,2,19
1491,6277844,Downtown - Queen + private bath,32632978,Kay,Moss Park,Private room,99,2,25,3/05/2016,0.39,2,89
1492,6278049,Modern Condo in Downtown Toronto-Close to CN Tower,32634677,Ramnathan,Waterfront Communities-The Island,Entire home/apt,190,2,85,3/03/2020,1.31,2,88
1493,6283763,"Downtown ""Unique"" 2 bedroom suite",22431111,Michael & Jennifer,Moss Park,Entire home/apt,139,3,129,15/03/2020,2.03,4,350
1494,6288411,"Bright, spacious condo in King West",32690899,Peter,Waterfront Communities-The Island,Entire home/apt,300,1,5,7/09/2016,0.08,1,0
1495,6289346,Gorgeous Private & Quiet One Bedroom — Junction!,5930379,Michèle,Weston-Pellam Park,Entire home/apt,150,3,2,27/08/2020,2.0,1,113
